datetime,symbol,open,high,low,close,volume
2020-07-13 19:00:00,BINANCE:BUSDUSDT,1.0007,1.001,1.0,1.0002,32412198.02999999
2020-07-14 19:00:00,BINANCE:BUSDUSDT,1.0002,1.0014,1.0001,1.001,30615046.98000001
2020-07-15 19:00:00,BINANCE:BUSDUSDT,1.001,1.0018,1.0005,1.0007,34149648.15000005
2020-07-16 19:00:00,BINANCE:BUSDUSDT,1.0006,1.0014,1.0001,1.0003,26605076.7
2020-07-17 19:00:00,BINANCE:BUSDUSDT,1.0003,1.0005,0.9996,0.9997,25105396.31000001
2020-07-18 19:00:00,BINANCE:BUSDUSDT,0.9998,1.0002,0.9995,0.9997,25889002.04000001
2020-07-19 19:00:00,BINANCE:BUSDUSDT,0.9997,1.0003,0.9996,0.9998,32404645.73000001
2020-07-20 19:00:00,BINANCE:BUSDUSDT,0.9997,1.0003,0.9991,0.9993,42272210.20000006
2020-07-21 19:00:00,BINANCE:BUSDUSDT,0.9993,1.0,0.9976,0.9985,42081331.26000001
2020-07-22 19:00:00,BINANCE:BUSDUSDT,0.9986,0.9997,0.9977,0.9989,53747239.27000002
2020-07-23 19:00:00,BINANCE:BUSDUSDT,0.999,0.9995,0.9984,0.9988,48562933.04000001
2020-07-24 19:00:00,BINANCE:BUSDUSDT,0.9987,0.9993,0.9983,0.9989,43590008.86999999
2020-07-25 19:00:00,BINANCE:BUSDUSDT,0.9989,0.9998,0.9949,0.9992,64828450.88999997
2020-07-26 19:00:00,BINANCE:BUSDUSDT,0.9992,0.9995,0.9974,0.9981,111946663.08999999
2020-07-27 19:00:00,BINANCE:BUSDUSDT,0.9981,0.9998,0.998,0.9983,84734940.58000006
2020-07-28 19:00:00,BINANCE:BUSDUSDT,0.9982,0.9998,0.9982,0.9992,59910221.77999999
2020-07-29 19:00:00,BINANCE:BUSDUSDT,0.9991,0.9999,0.9983,0.9992,83478807.80999994
2020-07-30 19:00:00,BINANCE:BUSDUSDT,0.9991,0.9997,0.9984,0.9985,72800236.72999994
2020-07-31 19:00:00,BINANCE:BUSDUSDT,0.9985,0.9996,0.9972,0.9987,99326693.60000005
2020-08-01 19:00:00,BINANCE:BUSDUSDT,0.9988,1.0,0.9987,1.0,100742663.57000001
2020-08-02 19:00:00,BINANCE:BUSDUSDT,1.0,1.0002,0.9986,0.9991,66234654.75999999
2020-08-03 19:00:00,BINANCE:BUSDUSDT,0.9991,1.0001,0.9991,0.9995,72615202.58000003
2020-08-04 19:00:00,BINANCE:BUSDUSDT,0.9995,1.0001,0.9975,0.9989,76926896.80000003
2020-08-05 19:00:00,BINANCE:BUSDUSDT,0.9989,0.9995,0.9987,0.9992,69508331.42000005
2020-08-06 19:00:00,BINANCE:BUSDUSDT,0.9992,0.9998,0.9988,0.9989,63221189.32000006
2020-08-07 19:00:00,BINANCE:BUSDUSDT,0.9989,0.9994,0.9986,0.9993,49547634.05000002
2020-08-08 19:00:00,BINANCE:BUSDUSDT,0.9993,0.9995,0.9988,0.9995,58101362.75999997
2020-08-09 19:00:00,BINANCE:BUSDUSDT,0.9994,0.9995,0.9977,0.9992,70962282.6899998
2020-08-10 19:00:00,BINANCE:BUSDUSDT,0.9992,1.0007,0.999,1.0004,77627294.23999986
2020-08-11 19:00:00,BINANCE:BUSDUSDT,1.0005,1.0006,0.9989,0.9998,74845711.42999998
2020-08-12 19:00:00,BINANCE:BUSDUSDT,0.9998,1.0,0.9983,0.9987,80205553.95999996
2020-08-13 19:00:00,BINANCE:BUSDUSDT,0.9987,0.9992,0.9978,0.9988,76098262.68000005
2020-08-14 19:00:00,BINANCE:BUSDUSDT,0.9988,0.9998,0.9987,0.9994,65799807.26000002
2020-08-15 19:00:00,BINANCE:BUSDUSDT,0.9994,1.0001,0.9993,0.9997,53492336.09999998
2020-08-16 19:00:00,BINANCE:BUSDUSDT,0.9996,1.0001,0.9979,0.9988,75801606.29000002
2020-08-17 19:00:00,BINANCE:BUSDUSDT,0.9989,1.0001,0.9986,0.9993,74673360.68999997
2020-08-18 19:00:00,BINANCE:BUSDUSDT,0.9993,1.0002,0.9992,0.9998,69974115.63999996
2020-08-19 19:00:00,BINANCE:BUSDUSDT,0.9998,1.0001,0.9989,0.9995,48900023.87999996
2020-08-20 19:00:00,BINANCE:BUSDUSDT,0.9994,1.0005,0.9994,1.0002,80649192.15000004
2020-08-21 19:00:00,BINANCE:BUSDUSDT,1.0001,1.0006,0.9995,0.9995,54474141.72000013
2020-08-22 19:00:00,BINANCE:BUSDUSDT,0.9995,0.9999,0.9993,0.9996,34116079.06999997
2020-08-23 19:00:00,BINANCE:BUSDUSDT,0.9997,1.0001,0.9995,0.9999,40402530.39999997
2020-08-24 19:00:00,BINANCE:BUSDUSDT,0.9999,1.0004,0.9995,0.9997,56667591.01999993
2020-08-25 19:00:00,BINANCE:BUSDUSDT,0.9997,1.0001,0.9991,0.9994,47248022.44000005
2020-08-26 19:00:00,BINANCE:BUSDUSDT,0.9994,1.0002,0.9994,1.0001,53275741.70999994
2020-08-27 19:00:00,BINANCE:BUSDUSDT,1.0001,1.0001,0.9992,0.9996,47317855.20000002
2020-08-28 19:00:00,BINANCE:BUSDUSDT,0.9995,1.0001,0.9993,0.9997,46424331.94999996
2020-08-29 19:00:00,BINANCE:BUSDUSDT,0.9998,1.0003,0.9996,1.0,45946149.54999998
2020-08-30 19:00:00,BINANCE:BUSDUSDT,1.0,1.0001,0.9992,0.9996,56058243.42999987
2020-08-31 19:00:00,BINANCE:BUSDUSDT,0.9996,0.9998,0.9985,0.9997,69201404.78000005
2020-09-01 19:00:00,BINANCE:BUSDUSDT,0.9997,1.0002,0.9984,0.9992,92200124.60000011
2020-09-02 19:00:00,BINANCE:BUSDUSDT,0.9992,1.0005,0.9982,0.9985,113240305.47999993
2020-09-03 19:00:00,BINANCE:BUSDUSDT,0.9984,0.9995,0.9984,0.9992,97740156.78000005
2020-09-04 19:00:00,BINANCE:BUSDUSDT,0.9992,1.0007,0.9992,1.0,78938874.84
