datetime,symbol,open,high,low,close,volume
2018-12-27 18:00:00,BINANCE:OMGBTC,0.000362,0.000376,0.000354,0.000376,460305.86
2018-12-28 18:00:00,BINANCE:OMGBTC,0.000376,0.000393,0.000363,0.000384,483479.4100000008
2018-12-29 18:00:00,BINANCE:OMGBTC,0.000383,0.000385,0.000363,0.000367,468405.48
2018-12-30 18:00:00,BINANCE:OMGBTC,0.000367,0.000384,0.000357,0.000362,470076.98999999964
2018-12-31 18:00:00,BINANCE:OMGBTC,0.000361,0.000372,0.000355,0.00037,312687.43999999936
2019-01-01 18:00:00,BINANCE:OMGBTC,0.000371,0.000396,0.000371,0.000385,727691.2199999997
2019-01-02 18:00:00,BINANCE:OMGBTC,0.000385,0.000392,0.000375,0.00038,269712.1899999996
2019-01-03 18:00:00,BINANCE:OMGBTC,0.000382,0.000392,0.000378,0.000382,300362.42
2019-01-04 18:00:00,BINANCE:OMGBTC,0.000382,0.000408,0.000381,0.000391,435499.3199999998
2019-01-05 18:00:00,BINANCE:OMGBTC,0.000392,0.000397,0.000381,0.000388,398074.7000000004
2019-01-06 18:00:00,BINANCE:OMGBTC,0.000387,0.000387,0.000369,0.00037,335491.5200000003
2019-01-07 18:00:00,BINANCE:OMGBTC,0.00037,0.000378,0.000366,0.000372,347684.63999999955
2019-01-08 18:00:00,BINANCE:OMGBTC,0.000372,0.000381,0.000368,0.000379,478898.82
2019-01-09 18:00:00,BINANCE:OMGBTC,0.000378,0.00039,0.000342,0.00035,1203264.290000001
2019-01-10 18:00:00,BINANCE:OMGBTC,0.000351,0.000358,0.000345,0.000354,577502.4400000006
2019-01-11 18:00:00,BINANCE:OMGBTC,0.000354,0.000361,0.00035,0.000355,297301.7999999999
2019-01-12 18:00:00,BINANCE:OMGBTC,0.000356,0.000361,0.000328,0.000338,641985.3499999985
2019-01-13 18:00:00,BINANCE:OMGBTC,0.000338,0.000354,0.000337,0.000349,453151.64999999956
2019-01-14 18:00:00,BINANCE:OMGBTC,0.00035,0.000353,0.00034,0.000342,460248.90000000043
2019-01-15 18:00:00,BINANCE:OMGBTC,0.000342,0.000353,0.000339,0.000349,535646.9800000001
2019-01-16 18:00:00,BINANCE:OMGBTC,0.000351,0.000357,0.000348,0.000356,453753.55999999976
2019-01-17 18:00:00,BINANCE:OMGBTC,0.000355,0.000356,0.000344,0.000351,512065.96999999986
2019-01-18 18:00:00,BINANCE:OMGBTC,0.000351,0.00036,0.000347,0.000351,770657.5400000005
2019-01-19 18:00:00,BINANCE:OMGBTC,0.000351,0.000367,0.000346,0.000352,702361.4099999992
2019-01-20 18:00:00,BINANCE:OMGBTC,0.000351,0.00036,0.000349,0.000358,470468.7799999998
2019-01-21 18:00:00,BINANCE:OMGBTC,0.000358,0.00037,0.000355,0.00036,617659.6099999998
2019-01-22 18:00:00,BINANCE:OMGBTC,0.000361,0.000362,0.00035,0.000357,476147.84999999986
2019-01-23 18:00:00,BINANCE:OMGBTC,0.000356,0.000357,0.00035,0.000351,378170.0800000006
2019-01-24 18:00:00,BINANCE:OMGBTC,0.000351,0.000353,0.000344,0.000346,424079.5800000003
2019-01-25 18:00:00,BINANCE:OMGBTC,0.000347,0.000358,0.000344,0.000346,417429.8000000001
2019-01-26 18:00:00,BINANCE:OMGBTC,0.000345,0.00035,0.000311,0.000329,1879618.67
2019-01-27 18:00:00,BINANCE:OMGBTC,0.000329,0.000329,0.000312,0.000324,848255.340000001
2019-01-28 18:00:00,BINANCE:OMGBTC,0.000323,0.000329,0.000316,0.000323,511922.3699999999
2019-01-29 18:00:00,BINANCE:OMGBTC,0.000323,0.000331,0.000321,0.000328,388081.9300000004
2019-01-30 18:00:00,BINANCE:OMGBTC,0.000326,0.000332,0.000312,0.000316,691354.9400000012
2019-01-31 18:00:00,BINANCE:OMGBTC,0.000316,0.000317,0.000304,0.000313,493168.72000000026
2019-02-01 18:00:00,BINANCE:OMGBTC,0.000313,0.000315,0.000308,0.000314,339800.92000000004
2019-02-02 18:00:00,BINANCE:OMGBTC,0.000314,0.000325,0.000312,0.000318,433404.3599999998
2019-02-03 18:00:00,BINANCE:OMGBTC,0.000318,0.000327,0.000317,0.00032,305247.44999999955
2019-02-04 18:00:00,BINANCE:OMGBTC,0.000319,0.00032,0.000309,0.000311,380362.4600000005
