datetime,symbol,open,high,low,close,volume
2021-01-05 18:00:00,BINANCE:BUSDBRL,5.282,5.416,5.222,5.337,792679.03
2021-01-06 18:00:00,BINANCE:BUSDBRL,5.337,5.596,5.302,5.467,1001001.59
2021-01-07 18:00:00,BINANCE:BUSDBRL,5.475,5.55,5.395,5.494,864314.02
2021-01-08 18:00:00,BINANCE:BUSDBRL,5.494,5.536,5.442,5.476,591952.1
2021-01-09 18:00:00,BINANCE:BUSDBRL,5.48,5.556,5.39,5.481,768941.08
2021-01-10 18:00:00,BINANCE:BUSDBRL,5.482,5.668,5.398,5.618,2527639.18
2021-01-11 18:00:00,BINANCE:BUSDBRL,5.64,5.684,5.4,5.405,440910.95
2021-01-12 18:00:00,BINANCE:BUSDBRL,5.404,5.474,5.303,5.319,739543.96
2021-01-13 18:00:00,BINANCE:BUSDBRL,5.319,5.357,5.25,5.266,859766.65
2021-01-14 18:00:00,BINANCE:BUSDBRL,5.267,5.44,5.17,5.379,1389169.29
2021-01-15 18:00:00,BINANCE:BUSDBRL,5.379,5.411,5.31,5.394,316462.47
2021-01-16 18:00:00,BINANCE:BUSDBRL,5.378,5.46,5.31,5.371,346173.71
2021-01-17 18:00:00,BINANCE:BUSDBRL,5.357,5.377,5.292,5.302,599687.83
2021-01-18 18:00:00,BINANCE:BUSDBRL,5.302,5.405,5.257,5.391,908423.12
2021-01-19 18:00:00,BINANCE:BUSDBRL,5.391,5.492,5.326,5.332,802339.09
2021-01-20 18:00:00,BINANCE:BUSDBRL,5.332,5.51,5.318,5.442,741002.56
2021-01-21 18:00:00,BINANCE:BUSDBRL,5.442,5.519,5.36,5.499,1398147.12
2021-01-22 18:00:00,BINANCE:BUSDBRL,5.491,5.54,5.475,5.529,447020.22
2021-01-23 18:00:00,BINANCE:BUSDBRL,5.527,5.545,5.479,5.491,466494.1
2021-01-24 18:00:00,BINANCE:BUSDBRL,5.491,5.541,5.454,5.538,760314.89
2021-01-25 18:00:00,BINANCE:BUSDBRL,5.539,5.58,5.379,5.393,767206.89
2021-01-26 18:00:00,BINANCE:BUSDBRL,5.399,5.49,5.393,5.48,1065119.59
2021-01-27 18:00:00,BINANCE:BUSDBRL,5.475,5.489,5.407,5.447,928874.17
2021-01-28 18:00:00,BINANCE:BUSDBRL,5.447,5.509,5.25,5.493,1256602.3
2021-01-29 18:00:00,BINANCE:BUSDBRL,5.491,5.53,5.454,5.456,393506.93
2021-01-30 18:00:00,BINANCE:BUSDBRL,5.456,5.559,5.456,5.514,320005.23
2021-01-31 18:00:00,BINANCE:BUSDBRL,5.514,5.541,5.432,5.496,1505598.08
2021-02-01 18:00:00,BINANCE:BUSDBRL,5.492,5.492,5.38,5.392,1579897.83
2021-02-02 18:00:00,BINANCE:BUSDBRL,5.394,5.424,5.369,5.382,811905.22
2021-02-03 18:00:00,BINANCE:BUSDBRL,5.378,5.477,5.348,5.458,2072645.56
2021-02-04 18:00:00,BINANCE:BUSDBRL,5.453,5.481,5.399,5.417,1183615.84
2021-02-05 18:00:00,BINANCE:BUSDBRL,5.417,5.444,5.381,5.411,956343.98
2021-02-06 18:00:00,BINANCE:BUSDBRL,5.411,5.464,5.404,5.454,404728.04
2021-02-07 18:00:00,BINANCE:BUSDBRL,5.45,5.47,5.27,5.312,2290049.08
2021-02-08 18:00:00,BINANCE:BUSDBRL,5.32,5.44,5.293,5.424,1855830.78
2021-02-09 18:00:00,BINANCE:BUSDBRL,5.426,5.52,5.383,5.436,2566832.54
2021-02-10 18:00:00,BINANCE:BUSDBRL,5.436,5.462,5.33,5.422,1639681.55
2021-02-11 18:00:00,BINANCE:BUSDBRL,5.422,5.465,5.391,5.424,1165148.79
2021-02-12 18:00:00,BINANCE:BUSDBRL,5.425,5.477,5.401,5.451,473539.14
2021-02-13 18:00:00,BINANCE:BUSDBRL,5.451,5.474,5.391,5.455,1074387.24
2021-02-14 18:00:00,BINANCE:BUSDBRL,5.455,5.552,5.424,5.462,827637.99
2021-02-15 18:00:00,BINANCE:BUSDBRL,5.463,5.49,5.407,5.429,437538.32
2021-02-16 18:00:00,BINANCE:BUSDBRL,5.434,5.479,5.34,5.479,1538288.88
2021-02-17 18:00:00,BINANCE:BUSDBRL,5.478,5.516,5.445,5.506,1267394.28
2021-02-18 18:00:00,BINANCE:BUSDBRL,5.501,5.542,5.431,5.456,3524418.02
2021-02-19 18:00:00,BINANCE:BUSDBRL,5.456,5.535,5.437,5.512,2392754.4
2021-02-20 18:00:00,BINANCE:BUSDBRL,5.506,5.54,5.43,5.513,2551093.88
2021-02-21 18:00:00,BINANCE:BUSDBRL,5.51,5.648,5.471,5.574,4517233.61
2021-02-22 18:00:00,BINANCE:BUSDBRL,5.574,5.773,5.55,5.552,4385230.73
2021-02-23 18:00:00,BINANCE:BUSDBRL,5.552,5.602,5.478,5.5,2329394.54
2021-02-24 18:00:00,BINANCE:BUSDBRL,5.513,5.644,5.468,5.624,1676425.68
2021-02-25 18:00:00,BINANCE:BUSDBRL,5.641,5.692,5.552,5.665,2215030.18
2021-02-26 18:00:00,BINANCE:BUSDBRL,5.667,5.71,5.607,5.701,1058404.38
2021-02-27 18:00:00,BINANCE:BUSDBRL,5.698,5.756,5.67,5.695,964370.01
2021-02-28 18:00:00,BINANCE:BUSDBRL,5.688,5.7,5.575,5.663,3538677.79000001
2021-03-01 18:00:00,BINANCE:BUSDBRL,5.665,5.759,5.638,5.721,2388866.54
2021-03-02 18:00:00,BINANCE:BUSDBRL,5.721,5.765,5.644,5.672,3307246.08
2021-03-03 18:00:00,BINANCE:BUSDBRL,5.672,5.745,5.59,5.738,3251242.49
2021-03-04 18:00:00,BINANCE:BUSDBRL,5.727,5.773,5.712,5.721,3027229.93
2021-03-05 18:00:00,BINANCE:BUSDBRL,5.732,5.77,5.7,5.725,604025.19
2021-03-06 18:00:00,BINANCE:BUSDBRL,5.724,5.728,5.656,5.663,655476.68
2021-03-07 18:00:00,BINANCE:BUSDBRL,5.668,5.84,5.631,5.786,3001680.42
2021-03-08 18:00:00,BINANCE:BUSDBRL,5.793,5.85,5.74,5.806,1998792.51
2021-03-09 18:00:00,BINANCE:BUSDBRL,5.806,5.84,5.689,5.725,4509317.81
2021-03-10 18:00:00,BINANCE:BUSDBRL,5.725,5.749,5.56,5.58,3679167.46
2021-03-11 18:00:00,BINANCE:BUSDBRL,5.573,5.664,5.571,5.612,3133288.28
2021-03-12 18:00:00,BINANCE:BUSDBRL,5.612,5.664,5.55,5.611,2779804.85
2021-03-13 18:00:00,BINANCE:BUSDBRL,5.611,5.659,5.59,5.659,1186671.45
2021-03-14 19:00:00,BINANCE:BUSDBRL,5.658,5.75,5.625,5.706,3614867.27
2021-03-15 19:00:00,BINANCE:BUSDBRL,5.706,5.738,5.605,5.664,3416075.51
2021-03-16 19:00:00,BINANCE:BUSDBRL,5.66,5.731,5.608,5.611,3107617.83
2021-03-17 19:00:00,BINANCE:BUSDBRL,5.611,5.65,5.551,5.626,3793787.55
2021-03-18 19:00:00,BINANCE:BUSDBRL,5.629,5.67,5.5,5.569,3095221.48
2021-03-19 19:00:00,BINANCE:BUSDBRL,5.569,5.588,5.519,5.573,1454853.57
2021-03-20 19:00:00,BINANCE:BUSDBRL,5.574,5.648,5.543,5.596,2024499.16
2021-03-21 19:00:00,BINANCE:BUSDBRL,5.596,5.627,5.551,5.6,2646698.5
2021-03-22 19:00:00,BINANCE:BUSDBRL,5.6,5.616,5.526,5.593,2270804.2
2021-03-23 19:00:00,BINANCE:BUSDBRL,5.594,5.733,5.543,5.73,2950232.5
2021-03-24 19:00:00,BINANCE:BUSDBRL,5.724,5.745,5.676,5.72,3163069.6
2021-03-25 19:00:00,BINANCE:BUSDBRL,5.72,5.81,5.693,5.783,2761030.1
2021-03-26 19:00:00,BINANCE:BUSDBRL,5.783,5.802,5.735,5.76,1871579.04
2021-03-27 19:00:00,BINANCE:BUSDBRL,5.761,5.789,5.737,5.759,1857131.43
2021-03-28 19:00:00,BINANCE:BUSDBRL,5.759,5.823,5.658,5.772,5210532.43
2021-03-29 19:00:00,BINANCE:BUSDBRL,5.775,5.798,5.74,5.778,4137033.64
2021-03-30 19:00:00,BINANCE:BUSDBRL,5.778,5.8,5.68,5.691,5435237.2
2021-03-31 19:00:00,BINANCE:BUSDBRL,5.692,5.765,5.66,5.764,5439440.37
2021-04-01 19:00:00,BINANCE:BUSDBRL,5.764,5.774,5.7,5.759,4144708.52
2021-04-02 19:00:00,BINANCE:BUSDBRL,5.76,5.836,5.714,5.834,3369841.50000001
2021-04-03 19:00:00,BINANCE:BUSDBRL,5.834,5.841,5.78,5.796,1821743.65
2021-04-04 19:00:00,BINANCE:BUSDBRL,5.797,5.818,5.7,5.705,5647528.81000001
2021-04-05 19:00:00,BINANCE:BUSDBRL,5.705,5.75,5.646,5.666,6840721.91999999
2021-04-06 19:00:00,BINANCE:BUSDBRL,5.666,5.71,5.61,5.682,8833485.94000001
2021-04-07 19:00:00,BINANCE:BUSDBRL,5.684,5.704,5.601,5.638,6598597.45
2021-04-08 19:00:00,BINANCE:BUSDBRL,5.638,5.745,5.609,5.722,5310920.35
2021-04-09 19:00:00,BINANCE:BUSDBRL,5.721,5.745,5.653,5.72,6742380.91000001
2021-04-10 19:00:00,BINANCE:BUSDBRL,5.718,5.741,5.687,5.726,6109907.72
2021-04-11 19:00:00,BINANCE:BUSDBRL,5.726,5.775,5.676,5.773,12761923.53000003
2021-04-12 19:00:00,BINANCE:BUSDBRL,5.773,5.8,5.704,5.797,10575133.53999999
2021-04-13 19:00:00,BINANCE:BUSDBRL,5.799,5.817,5.722,5.742,13008439.29
2021-04-14 19:00:00,BINANCE:BUSDBRL,5.741,5.751,5.66,5.705,9019593.37
2021-04-15 19:00:00,BINANCE:BUSDBRL,5.705,5.763,5.635,5.684,15576657.05000001
2021-04-16 19:00:00,BINANCE:BUSDBRL,5.679,5.737,5.652,5.708,4363735.57
2021-04-17 19:00:00,BINANCE:BUSDBRL,5.709,5.84,5.665,5.696,10378928.33999998
2021-04-18 19:00:00,BINANCE:BUSDBRL,5.696,5.73,5.597,5.649,6250941.97
2021-04-19 19:00:00,BINANCE:BUSDBRL,5.642,5.699,5.557,5.652,9165725.77000002
2021-04-20 19:00:00,BINANCE:BUSDBRL,5.652,5.659,5.605,5.648,6774427.39000001
2021-04-21 19:00:00,BINANCE:BUSDBRL,5.644,5.659,5.484,5.526,13167570.1
2021-04-22 19:00:00,BINANCE:BUSDBRL,5.526,5.599,5.47,5.55,11126825.51
2021-04-23 19:00:00,BINANCE:BUSDBRL,5.548,5.577,5.52,5.555,3058664.4
2021-04-24 19:00:00,BINANCE:BUSDBRL,5.555,5.562,5.529,5.541,5225468.52
2021-04-25 19:00:00,BINANCE:BUSDBRL,5.541,5.552,5.461,5.472,8030871.27
2021-04-26 19:00:00,BINANCE:BUSDBRL,5.472,5.511,5.442,5.492,6126976.08
2021-04-27 19:00:00,BINANCE:BUSDBRL,5.492,5.513,5.37,5.386,6502933.06
2021-04-28 19:00:00,BINANCE:BUSDBRL,5.386,5.43,5.352,5.387,8003732.28999999
2021-04-29 19:00:00,BINANCE:BUSDBRL,5.387,5.485,5.351,5.468,8646402.77000001
2021-04-30 19:00:00,BINANCE:BUSDBRL,5.469,5.5,5.46,5.491,6083187.01999999
2021-05-01 19:00:00,BINANCE:BUSDBRL,5.489,5.499,5.452,5.488,5065365.97
2021-05-02 19:00:00,BINANCE:BUSDBRL,5.488,5.505,5.417,5.498,11473053.28
2021-05-03 19:00:00,BINANCE:BUSDBRL,5.501,5.55,5.455,5.524,16568122.99
2021-05-04 19:00:00,BINANCE:BUSDBRL,5.528,5.528,5.396,5.402,14522268.03999998
2021-05-05 19:00:00,BINANCE:BUSDBRL,5.402,5.415,5.3,5.342,11347397.60000001
2021-05-06 19:00:00,BINANCE:BUSDBRL,5.34,5.357,5.247,5.3,11208512.83999999
2021-05-07 19:00:00,BINANCE:BUSDBRL,5.301,5.333,5.26,5.305,8510010.84
2021-05-08 19:00:00,BINANCE:BUSDBRL,5.307,5.34,5.292,5.292,10537854.05999999
2021-05-09 19:00:00,BINANCE:BUSDBRL,5.292,5.397,5.242,5.307,12932288.84
2021-05-10 19:00:00,BINANCE:BUSDBRL,5.307,5.345,5.253,5.254,12954298.78999998
2021-05-11 19:00:00,BINANCE:BUSDBRL,5.256,5.39,5.232,5.368,12135937.15999999
2021-05-12 19:00:00,BINANCE:BUSDBRL,5.368,5.418,5.2,5.348,19276907.71999998
2021-05-13 19:00:00,BINANCE:BUSDBRL,5.353,5.37,5.294,5.317,9408472.00999999
2021-05-14 19:00:00,BINANCE:BUSDBRL,5.316,5.345,5.306,5.345,9108308.33
2021-05-15 19:00:00,BINANCE:BUSDBRL,5.344,5.365,5.29,5.336,9279096.99000001
2021-05-16 19:00:00,BINANCE:BUSDBRL,5.336,5.355,5.295,5.328,12570097.48
2021-05-17 19:00:00,BINANCE:BUSDBRL,5.325,5.351,5.295,5.319,10001576.62
2021-05-18 19:00:00,BINANCE:BUSDBRL,5.319,5.52,5.295,5.44,29851905.43999999
2021-05-19 19:00:00,BINANCE:BUSDBRL,5.44,5.521,5.336,5.358,34194347.28000001
2021-05-20 19:00:00,BINANCE:BUSDBRL,5.358,5.541,5.342,5.445,24724234.07999999
2021-05-21 19:00:00,BINANCE:BUSDBRL,5.437,5.46,5.426,5.444,8369254.30000001
2021-05-22 19:00:00,BINANCE:BUSDBRL,5.444,5.564,5.427,5.456,11901995.36000001
2021-05-23 19:00:00,BINANCE:BUSDBRL,5.456,5.469,5.35,5.38,7896934.06999999
2021-05-24 19:00:00,BINANCE:BUSDBRL,5.379,5.395,5.346,5.374,6817244.05
2021-05-25 19:00:00,BINANCE:BUSDBRL,5.374,5.398,5.327,5.352,4212943.22
2021-05-26 19:00:00,BINANCE:BUSDBRL,5.352,5.373,5.28,5.284,5200727.12999999
2021-05-27 19:00:00,BINANCE:BUSDBRL,5.285,5.35,5.24,5.286,6668682.36000001
2021-05-28 19:00:00,BINANCE:BUSDBRL,5.288,5.3,5.268,5.279,3216379.18000001
2021-05-29 19:00:00,BINANCE:BUSDBRL,5.279,5.29,5.243,5.276,3018307.49
2021-05-30 19:00:00,BINANCE:BUSDBRL,5.277,5.283,5.232,5.245,4140642.54
2021-05-31 19:00:00,BINANCE:BUSDBRL,5.244,5.264,5.165,5.184,5189504.95
2021-06-01 19:00:00,BINANCE:BUSDBRL,5.184,5.194,5.082,5.115,5068468.03
2021-06-02 19:00:00,BINANCE:BUSDBRL,5.115,5.131,5.025,5.08,4327380.14
2021-06-03 19:00:00,BINANCE:BUSDBRL,5.08,5.154,5.045,5.076,7257587.00000001
2021-06-04 19:00:00,BINANCE:BUSDBRL,5.076,5.12,5.028,5.097,4132622.75
2021-06-05 19:00:00,BINANCE:BUSDBRL,5.097,5.097,5.07,5.09,2630987.01
2021-06-06 19:00:00,BINANCE:BUSDBRL,5.09,5.111,5.028,5.105,7032553.97
2021-06-07 19:00:00,BINANCE:BUSDBRL,5.107,5.123,5.06,5.086,7266556.16000001
2021-06-08 19:00:00,BINANCE:BUSDBRL,5.087,5.116,5.074,5.101,6548145.33
2021-06-09 19:00:00,BINANCE:BUSDBRL,5.105,5.16,5.085,5.101,6016181.09000001
2021-06-10 19:00:00,BINANCE:BUSDBRL,5.1,5.17,5.084,5.163,4728545.83000001
2021-06-11 19:00:00,BINANCE:BUSDBRL,5.163,5.181,5.154,5.162,3460188.89
2021-06-12 19:00:00,BINANCE:BUSDBRL,5.162,5.17,5.089,5.112,3731634.03
2021-06-13 19:00:00,BINANCE:BUSDBRL,5.112,5.164,5.091,5.102,5498375.05
2021-06-14 19:00:00,BINANCE:BUSDBRL,5.102,5.135,5.066,5.079,6395016.05
2021-06-15 19:00:00,BINANCE:BUSDBRL,5.08,5.119,5.039,5.103,6615005.73
2021-06-16 19:00:00,BINANCE:BUSDBRL,5.103,5.109,5.041,5.043,5640123.06000002
2021-06-17 19:00:00,BINANCE:BUSDBRL,5.041,5.146,5.032,5.136,7462517.65
2021-06-18 19:00:00,BINANCE:BUSDBRL,5.137,5.168,5.13,5.156,3056444.79
2021-06-19 19:00:00,BINANCE:BUSDBRL,5.156,5.189,5.142,5.15,3200329.19000001
2021-06-20 19:00:00,BINANCE:BUSDBRL,5.15,5.22,5.061,5.088,6693137.84999999
2021-06-21 19:00:00,BINANCE:BUSDBRL,5.088,5.15,5.005,5.021,8261403.07000001
2021-06-22 19:00:00,BINANCE:BUSDBRL,5.023,5.048,4.98,5.025,6589925.65
2021-06-23 19:00:00,BINANCE:BUSDBRL,5.023,5.029,4.931,4.96,5711368.12999999
2021-06-24 19:00:00,BINANCE:BUSDBRL,4.959,5.029,4.942,5.01,7535047.72999999
2021-06-25 19:00:00,BINANCE:BUSDBRL,5.01,5.034,4.982,5.002,3948702.79000001
2021-06-26 19:00:00,BINANCE:BUSDBRL,5.001,5.006,4.951,4.96,3220226.24
2021-06-27 19:00:00,BINANCE:BUSDBRL,4.958,4.989,4.939,4.966,7467809.99
2021-06-28 19:00:00,BINANCE:BUSDBRL,4.966,4.989,4.943,4.981,6537605.71
2021-06-29 19:00:00,BINANCE:BUSDBRL,4.981,5.048,4.978,5.017,5380646.51
2021-06-30 19:00:00,BINANCE:BUSDBRL,5.017,5.093,4.995,5.081,4943021.25
2021-07-01 19:00:00,BINANCE:BUSDBRL,5.081,5.099,5.04,5.081,5442988.03000001
2021-07-02 19:00:00,BINANCE:BUSDBRL,5.08,5.094,5.055,5.073,2659236.61
2021-07-03 19:00:00,BINANCE:BUSDBRL,5.073,5.082,5.044,5.07,2896360.95
2021-07-04 19:00:00,BINANCE:BUSDBRL,5.071,5.174,5.057,5.157,5270050.87
2021-07-05 19:00:00,BINANCE:BUSDBRL,5.157,5.239,5.09,5.218,7148881.38999999
2021-07-06 19:00:00,BINANCE:BUSDBRL,5.217,5.31,5.162,5.27,7423175.18999999
2021-07-07 19:00:00,BINANCE:BUSDBRL,5.271,5.349,5.265,5.324,6373393.78999999
2021-07-08 19:00:00,BINANCE:BUSDBRL,5.323,5.349,5.289,5.293,3644322.40999999
2021-07-09 19:00:00,BINANCE:BUSDBRL,5.294,5.326,5.283,5.315,2799633.75
2021-07-10 19:00:00,BINANCE:BUSDBRL,5.313,5.32,5.27,5.278,3330485.89
2021-07-11 19:00:00,BINANCE:BUSDBRL,5.278,5.31,5.223,5.231,6090608.43
2021-07-12 19:00:00,BINANCE:BUSDBRL,5.231,5.265,5.196,5.224,5220437.17
2021-07-13 19:00:00,BINANCE:BUSDBRL,5.224,5.231,5.115,5.126,5461933.92
2021-07-14 19:00:00,BINANCE:BUSDBRL,5.126,5.182,5.105,5.163,6395742.22
2021-07-15 19:00:00,BINANCE:BUSDBRL,5.162,5.199,5.111,5.177,4550583.21
2021-07-16 19:00:00,BINANCE:BUSDBRL,5.178,5.182,5.152,5.174,2007117.58
2021-07-17 19:00:00,BINANCE:BUSDBRL,5.172,5.178,5.156,5.174,1501103.78
2021-07-18 19:00:00,BINANCE:BUSDBRL,5.172,5.299,5.16,5.284,4075795.7
2021-07-19 19:00:00,BINANCE:BUSDBRL,5.284,5.328,5.2,5.263,4788785.1
2021-07-20 19:00:00,BINANCE:BUSDBRL,5.264,5.291,5.216,5.242,5610394.68999999
2021-07-21 19:00:00,BINANCE:BUSDBRL,5.243,5.267,5.209,5.261,4416967.60000001
2021-07-22 19:00:00,BINANCE:BUSDBRL,5.261,5.269,5.209,5.232,5524827.2
2021-07-23 19:00:00,BINANCE:BUSDBRL,5.236,5.236,5.197,5.233,4656835.69
2021-07-24 19:00:00,BINANCE:BUSDBRL,5.233,5.234,5.195,5.204,3669128.09
2021-07-25 19:00:00,BINANCE:BUSDBRL,5.203,5.234,5.123,5.221,9666898.10000001
2021-07-26 19:00:00,BINANCE:BUSDBRL,5.221,5.23,5.187,5.206,5888964.01
2021-07-27 19:00:00,BINANCE:BUSDBRL,5.206,5.217,5.144,5.161,6381737.96000001
2021-07-28 19:00:00,BINANCE:BUSDBRL,5.164,5.224,5.085,5.108,5340021.60000001
2021-07-29 19:00:00,BINANCE:BUSDBRL,5.109,5.219,5.092,5.213,6911466.36000001
2021-07-30 19:00:00,BINANCE:BUSDBRL,5.213,5.216,5.179,5.214,3266289.49
2021-07-31 19:00:00,BINANCE:BUSDBRL,5.214,5.242,5.183,5.208,4133216.2
2021-08-01 19:00:00,BINANCE:BUSDBRL,5.214,5.231,5.154,5.215,5917953.66999999
2021-08-02 19:00:00,BINANCE:BUSDBRL,5.213,5.276,5.2,5.238,5952615.07999999
2021-08-03 19:00:00,BINANCE:BUSDBRL,5.238,5.286,5.208,5.208,6185583.27000001
2021-08-04 19:00:00,BINANCE:BUSDBRL,5.208,5.248,5.172,5.24,7296621.62999999
2021-08-05 19:00:00,BINANCE:BUSDBRL,5.241,5.266,5.208,5.242,7991549.73
2021-08-06 19:00:00,BINANCE:BUSDBRL,5.241,5.283,5.23,5.254,7390838.57000001
2021-08-07 19:00:00,BINANCE:BUSDBRL,5.257,5.279,5.248,5.266,5313840.58000001
2021-08-08 19:00:00,BINANCE:BUSDBRL,5.267,5.293,5.231,5.264,10608617.73000001
2021-08-09 19:00:00,BINANCE:BUSDBRL,5.265,5.293,5.219,5.231,8555659.37999999
2021-08-10 19:00:00,BINANCE:BUSDBRL,5.231,5.284,5.2,5.281,8571836.28
2021-08-11 19:00:00,BINANCE:BUSDBRL,5.28,5.312,5.255,5.295,7515336.53999999
2021-08-12 19:00:00,BINANCE:BUSDBRL,5.295,5.299,5.25,5.274,9143901.66999999
2021-08-13 19:00:00,BINANCE:BUSDBRL,5.274,5.302,5.255,5.284,5536838.2
2021-08-14 19:00:00,BINANCE:BUSDBRL,5.284,5.312,5.274,5.281,4401383.34000001
2021-08-15 19:00:00,BINANCE:BUSDBRL,5.279,5.32,5.252,5.305,8050610.37
2021-08-16 19:00:00,BINANCE:BUSDBRL,5.303,5.36,5.275,5.351,8726890.37999999
2021-08-17 19:00:00,BINANCE:BUSDBRL,5.35,5.416,5.325,5.411,7151727.34
2021-08-18 19:00:00,BINANCE:BUSDBRL,5.411,5.499,5.38,5.389,8390024.81
2021-08-19 19:00:00,BINANCE:BUSDBRL,5.397,5.449,5.37,5.398,6913157.06999998
2021-08-20 19:00:00,BINANCE:BUSDBRL,5.398,5.428,5.379,5.427,5460428.21999999
2021-08-21 19:00:00,BINANCE:BUSDBRL,5.428,5.445,5.39,5.41,4726331.34
2021-08-22 19:00:00,BINANCE:BUSDBRL,5.41,5.44,5.376,5.429,8132677.86
2021-08-23 19:00:00,BINANCE:BUSDBRL,5.432,5.445,5.287,5.31,8287675.62
2021-08-24 19:00:00,BINANCE:BUSDBRL,5.31,5.325,5.25,5.263,7422302.11
2021-08-25 19:00:00,BINANCE:BUSDBRL,5.266,5.32,5.233,5.308,8303590.18
2021-08-26 19:00:00,BINANCE:BUSDBRL,5.31,5.316,5.157,5.221,9465618.26
2021-08-27 19:00:00,BINANCE:BUSDBRL,5.221,5.249,5.207,5.24,4306130.7
2021-08-28 19:00:00,BINANCE:BUSDBRL,5.24,5.263,5.21,5.222,5835425.10000001
