,symbol,open,high,low,close,volume
2021-01-31,BINANCE:XLMDOWNUSDT,0.0739,0.0835,0.0446,0.0568,101553.7068
2021-02-01,BINANCE:XLMDOWNUSDT,0.0569,0.059,0.0457,0.0507,14471.1544
2021-02-02,BINANCE:XLMDOWNUSDT,0.0508,0.0551,0.047,0.0486,8795.4321
2021-02-03,BINANCE:XLMDOWNUSDT,0.0484,0.0632,0.0474,0.0569,7030.6227
2021-02-04,BINANCE:XLMDOWNUSDT,0.057,0.0576,0.0425,0.0466,14605.5552
2021-02-05,BINANCE:XLMDOWNUSDT,0.0471,0.0487,0.0343,0.0386,41491.001
2021-02-06,BINANCE:XLMDOWNUSDT,0.0383,0.0408,0.027,0.0318,120573.9435
2021-02-07,BINANCE:XLMDOWNUSDT,0.0319,0.0335,0.028,0.0294,25019.323
2021-02-08,BINANCE:XLMDOWNUSDT,0.0295,0.0328,0.028,0.029,14282.6152
2021-02-09,BINANCE:XLMDOWNUSDT,0.0291,0.0314,0.0211,0.025,57341.4132
2021-02-10,BINANCE:XLMDOWNUSDT,0.025,0.02577,0.01784,0.01959,53337.6972
2021-02-11,BINANCE:XLMDOWNUSDT,0.0196,0.0222,0.0126,0.013,98945.4302
2021-02-12,BINANCE:XLMDOWNUSDT,0.01309,0.01318,0.0091,0.01025,600490.7525
2021-02-13,BINANCE:XLMDOWNUSDT,0.01024,0.0136,0.00966,0.01276,258414.3397
2021-02-14,BINANCE:XLMDOWNUSDT,0.0127,0.0192,0.00962,0.0113,353533.9219
2021-02-15,BINANCE:XLMDOWNUSDT,0.0113,0.0122,0.00975,0.01133,207371.4275
2021-02-16,BINANCE:XLMDOWNUSDT,0.01133,0.0128,0.01,0.01074,165106.6404
2021-02-17,BINANCE:XLMDOWNUSDT,0.01071,0.0116,0.00977,0.01093,94293.5555
2021-02-18,BINANCE:XLMDOWNUSDT,0.01091,0.01161,0.00954,0.01019,63092.7827
2021-02-19,BINANCE:XLMDOWNUSDT,0.01023,0.014,0.0092,0.012,135385.337
2021-02-20,BINANCE:XLMDOWNUSDT,0.0121,0.01274,0.01068,0.01147,91891.6483
2021-02-21,BINANCE:XLMDOWNUSDT,0.01143,0.0193,0.00995,0.01139,233200.0088
2021-02-22,BINANCE:XLMDOWNUSDT,0.01139,0.0273,0.01139,0.01471,228858.3776
2021-02-23,BINANCE:XLMDOWNUSDT,0.01462,0.01638,0.01096,0.01302,157275.529
2021-02-24,BINANCE:XLMDOWNUSDT,0.01309,0.0152,0.01153,0.01492,79015.8257
