,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1889.4632920422184,-2861.4310350611545,2636.5938339933746,-3792.8516237127246,1238.6144056126104,5173.443697583023,3964.685581479202,-2565.0782323471035,1730.9376238599518,2525.4013065299455,5468.419816598659,-256.80773916690094,-4698.8388225972,880.490673117335,-830.3379808084279,-2865.1417501385054,2822.271458192649,4300.167869951631,1250.46701624698,-772.3130089303726,-177.11525903074823,3890.963202997239,-540.2390865061391,-873.2914655536404,-5164.444923122525,971.991094596657,-1959.3210172960698,1423.8299788017816,-439.19137590647824,3057.478830646326,-2570.3472856017406,3077.765866138519,-2436.962602544709,1643.4461843746558,2673.4531118008663,-3321.609017467335,-3873.9818994363022,-474.6710652018716,-4596.418855952457,1500.8386687023628,1157.2330806486646,-1718.3538582830402,-893.3939712792366,2349.382955123731,-1587.075484910692,-746.0205381186361,3482.3100380853007,640.8621848136037,-355.54672555883207,4888.745765716511,386.1446346297846,913.8332503775825,-204.18576950766877,-3883.7824088017524,-4085.8239091073383,162.8319341254997,-36.65899465422024,2399.652420326113,661.7830930430177,-112.09941496176923,1367.6348851522196,-1159.1516544779,742.9892865243023,4207.874834370215,-6379.455131781304,-5854.831622715029,-1266.66932130456,2671.3291335103095,85.35282997565686,131.07254050424504,1722.7355130587782,564.9916658240509,2669.821292022884,-560.708774593493,973.0961364768268,-2214.3948683932817,4508.522797619132,901.2169064135769,-225.7559061291785,-1955.108700546934,-925.0775589643346,444.19545782788276,5351.848875436947,2155.790702822888,-2206.8441459483793,-960.9926846428115,-423.21721776120324,-1891.1949311385954,-5322.558779055782,-4736.530322498177,-2910.350962703965,1375.3208608992793,1071.7535485432772,-5238.4509637801275,-1401.1634596344545,-2287.463493119248,443.1243875593953,-111.71224947214986,-2186.4206200885724,1580.9906260423015
2,5247215.5828810055,4407886.491414958,9133512.939761573,-995343.9812506527,2007699.619892521,17572965.345276613,-15962684.688911732,-1137368.7814766646,96991.18704723052,10688400.26278053,8594273.989603762,166515.1159913547,-814855.0877990234,-940239.8200359757,-591361.2789421619,11137172.6710835,3787053.560326561,-2036001.21505257,3146083.333272732,-2692612.1778740236,-461971.59776481206,15796728.728847753,414008.80827185966,1846717.6761570561,20692479.64648448,-7265142.564902235,4783398.681696012,653066.9589477173,1421668.614768932,10355380.576905562,9717440.712171704,9826783.56666421,-4385639.733985652,2218401.117205636,-2623620.392882036,-5757286.841813852,-10184612.171371793,-628459.7433266131,-21311994.836100515,-2713140.2399037634,725847.9134200744,66912.87533386683,867808.9541024817,-9229203.330436416,2480670.1283085346,-1085298.7978509432,961492.5142711782,-469463.9515030746,134242.0696000209,9688323.189001905,280890.26684764243,-328641.2285789326,-852342.1832525271,-8555463.83640459,23882273.771314222,-635224.213855739,-20465.468369219412,5138232.5454710135,2661875.606521969,262908.3404102958,-2756759.274556434,-1543366.1233936714,-2531036.8975910954,14167194.805920886,15591464.65249456,22824056.47932313,-2156685.982861727,-6520567.777397895,25555.975726223463,16951.604601409283,-975135.6565873508,-2259453.440343572,-5063100.62367724,2179833.5300117047,1310992.1055779886,-3871311.1633408265,-1335807.3805243939,-1827757.309997702,-898187.4383664858,4518495.890103486,3240792.2537509995,-500085.93602535257,18482680.271014884,1050684.6528675014,-821540.6381207118,1598387.8419801318,997079.3334191646,-1233377.429982076,-28948488.36995296,-11859843.839569114,-4953126.167678507,-1920486.5206693392,2200029.831620968,-14874196.367738428,-2203647.5518594645,-5503719.054673982,1029126.3570001828,18166.148857503063,-597400.736779811,-3660926.348769995
3,-11584239095.765526,9753795791.676874,1242617223.9606268,1738341051.1502757,9195670456.808117,80197141303.18748,-10737558556.022228,-9833636.920834463,386798424.4787581,8568489887.268857,-32635503712.686394,178291544.57475203,-2227183843.401764,-3805977381.9050508,2069182526.576648,-22227161797.14022,-254024644.44035885,-6819174132.077188,9984281280.9683,-4361857940.85495,-440836667.95332044,-19975023763.528877,899369030.1764785,-1575858768.825383,-89154501786.16928,10848893602.285307,9123982722.515585,-2086183393.6332707,1759899718.8150606,31444220466.101833,25651896817.69563,-34655694614.939865,-22635451686.94663,8944873465.611088,2393100514.9024305,14925850172.309082,35656446492.034355,2173922782.9530125,179454321593.21924,-3764333463.3100753,-940948744.6133211,170674531.1982268,80782687.60741559,8976347393.285261,253997582.3659757,2247429736.63759,-320337440.6273323,752230201.8818029,92163976.15607962,-3805446925.9983582,1194189815.3594,-489233806.7890403,-1599518031.5531092,4853452567.358161,129161775043.50002,-953901475.0288246,22331107.794521764,8138053884.225784,6531912938.29452,353173477.00258976,4274253434.578297,-2116647641.9989786,-729231680.4078221,86591476327.67607,-67038180571.95272,-8429243218.120494,716236062.1998442,12389968430.72938,-534539.1552757787,-9682654.747982752,1005286500.9790832,7614145788.547827,4352638476.376119,6271424464.92771,-665190818.3738712,330382644.85147023,5316261.775574162,5497268328.548371,-343788588.0807674,-10729801183.97054,6709220825.08503,-1457492619.4857042,-65175676395.09181,165338100.53443557,-2727330725.4115553,-2107883491.6655002,-3399320771.7321887,-285860294.5053423,79627713325.42119,-31083148881.76077,-11432674671.706932,-1453138286.8447196,2997747791.3193226,-19475844220.294395,6440031172.243085,15855802777.228127,1393072779.5617135,35170726.42453071,804425247.1356282,10429666410.550411
4,-17156367374512.79,17910043421888.152,-4449574013082.485,1857293717619.138,25423320151434.74,-110991690597351.75,-13012786021815.723,-31942765949.879852,-142946125122.79956,25883655870603.3,-33569805703800.098,-132022897497.49457,-6937789237604.269,10500192031610.74,7599300251649.098,-76355244492856.97,229890434786.41406,-10842584772918.902,-18976019591647.46,-11602413959454.195,-615587055371.0657,106691952363123.06,373738254845.9447,-2315040821114.349,99489298745025.61,-42854383162194.72,-9327315179949.578,-5716556538664.079,2457503119939.474,122462555567004.55,-80171687883788.52,-103336950185395.3,-32517025321751.266,-1187999799535.5774,5126403029114.671,37795966982779.34,177530176951218.53,710739978787.4521,383077503566927.44,-26971499912946.867,3153704111418.202,406851270739.568,-147365627144.52948,-3866407456806.909,485472497027.2102,3593544245977.623,-1400308437497.9883,285802235223.04816,414050514220.6206,6987809598377.328,1041506131636.43,146530892856.43167,3281752115457.8955,2146284788537.86,193844969355472.8,-2937199622383.929,-18202830467.50749,17987334027275.508,-4130938744882.531,-869298651659.4873,3830040563039.9995,-31656470206.753323,-1530495856152.8613,-36998055528555.14,186510258417299.12,-5718825548299.971,-293072800426.28613,-23941453281226.37,-1332785196.1063442,39458821418.31879,602102717604.8252,-4237623463181.1733,14482321732040.848,-3046143572778.4253,-3036526750265.0034,-275028890480.49725,-7505887358.971229,959451115166.074,155890970071.37772,-72428707123190.11,45639449742408.46,-659686355082.291,-57750647435171.805,613104635078.0442,-1149390279448.2708,-952372702174.7408,419125953777.4705,737318944377.8677,87163724633379.8,25285373906100.49,-4303316456961.0117,5036007243184.277,-2491732484490.9756,41031749880750.8,5816332050625.268,-46286627940619.66,272292243925.71802,97744467002.03099,-3449851707092.226,-12565347019078.342
5,-2.590757285736132e+16,-2.6882375998134576e+16,-5544621334131347.0,3355280103411166.0,1.114501868999016e+17,-5.0449952863790664e+16,1.5530958666863866e+16,-86227545415421.02,176859614617360.3,2.7940510294174256e+16,1.1316586829761764e+16,-321082359275945.4,-2953262918245668.5,-1.248793079103588e+16,-445407357993082.9,-1.1649486914938574e+16,-761958062888589.9,-4004525419570305.5,2.689573478199097e+16,-3.703034534862103e+16,-1954681013722855.8,1.2318191826381758e+17,-1575605465120927.0,861972275535638.4,1.8614500884413114e+17,-1.170815264116161e+16,-1.3130538274220732e+16,-7646586851527123.0,-3130557533705271.0,4.6326909280305216e+17,2.1310784937934976e+17,6.167447520980659e+17,9.537178596046651e+16,-2190060890350578.0,1.3892333814050014e+16,1302151463543073.5,4.358531446396868e+17,1765270248335166.8,2.060454482038319e+17,1.5813772708443315e+17,2347270359997541.0,1060102902435383.6,884677803597872.5,1682807053221106.5,846767536507219.8,-6487576401918640.0,-2443362242137442.5,-142537471060635.38,723654921648813.9,8269918453579954.0,2692699910782317.5,363909702844776.0,-754517520532569.0,5678607613065083.0,-7.858661665813446e+17,-4133200690862702.5,1498023309860.4058,5.478745968241993e+16,8546976256174675.0,598644314644319.1,-8545543789315580.0,-9757519631310.393,1741981369904250.5,9.591812099469547e+16,2.153006416069057e+17,-2878918268445000.0,-301351374561924.5,4.825021343117718e+16,-649490773796.035,-148316484536222.84,-1725148474666677.2,-1.1284502405354124e+16,-3.4048083277342276e+16,1955888201181297.8,4961377007279946.0,-377004143061028.8,15217438977773.666,736829374442499.2,-51346069360821.87,1.5721156070229757e+17,3676895162584514.5,910279181701976.5,-2.0367730445822666e+17,2763387415494761.0,2409019048298774.0,3478208401417146.0,-825439749584507.2,-1388549370078402.8,1.45066961915008e+17,-1.0243796919703726e+17,3306168691429499.5,1417637655310301.8,-1485241818556431.5,-1.0983486868399654e+17,-3258604976503.828,-8.22780505525671e+16,173174395735187.7,85556038282941.38,-5361984779889547.0,8.128844029334405e+16
6,1.0321330080165618e+20,-1.0135436078452163e+20,-5.923223703641189e+18,-6.486861933529529e+18,-2.0661185439575946e+20,-8.197092316351416e+19,2.3102283133281845e+19,-4.463042767122082e+17,-2.049507457697764e+17,1.1339762473566105e+20,-7.321122936310045e+18,3.927195355202889e+16,2.1294871767139796e+18,3.2954101396116476e+19,-5.372283404073757e+17,-6.036359665897206e+17,-2.8529301327496504e+18,7.700246908106099e+18,1.1032564667428392e+20,-8.871262566592281e+19,1.8951764147066716e+18,-4.105270454047217e+20,-3.64717988073172e+17,-1.778542350656454e+18,4.427033662869768e+20,-9.03154145840662e+18,-4.580260085591438e+19,-1.7358968173888365e+19,-1.5292762464568723e+19,-1.9757244640270803e+21,-1.7982770824137998e+20,8.513350846550101e+20,1.1623795910877253e+20,-8.412018771458868e+17,4.129111950616007e+19,-1.167940116365398e+18,1.0944965225316206e+20,-3.1072606463305477e+18,-1.9603848695969317e+20,-2.2737924403224723e+20,3.3517982979343416e+18,-9.525540511319016e+17,6.466989182381257e+17,5.620058525417161e+18,-3.8501869707772584e+16,-1.934846752046812e+19,4.791091427197887e+18,9.955627421729706e+16,5.2223926484066054e+17,-3.5863325437999846e+18,-2.556156170616316e+17,1.143261979460347e+18,1.8383178791543117e+18,-8.065014833095047e+18,6.434504196532056e+20,-7.44746495591297e+18,-4255796270478941.5,1.4056813718843775e+19,-2.9171795213168013e+19,-1.7625327937495262e+16,1.9645447141892514e+19,1.8003067310583602e+16,-1.9862694977261668e+18,-5.949400244563484e+20,-4.889398867144888e+20,-1.1822909406358663e+19,2.078596258069187e+17,-1.9660210253221216e+20,1215648905155188.8,6.194502902527677e+17,-4.4353382620351964e+18,-2.7817055895658734e+19,-8.940331333781014e+19,9.689656885912136e+18,-3.1082870058730323e+17,1.292049398714495e+16,2.008882936198939e+16,-3.971242492158518e+17,2.5040691928007734e+17,-1.8020569113523923e+20,1.2251913690936461e+19,6.869181831616014e+17,-3.500254298551472e+20,-5.164527983396194e+18,3.1600004532590223e+18,1.809186286669269e+18,-7334205021811414.0,3.9504365654418785e+18,5.431959114790482e+20,-4.8586825933776867e+20,9.65992282696105e+18,-1.8189904414304184e+18,3.1847546499074995e+18,4.073999904109418e+20,3598531806204656.0,1.9481796116977975e+20,-4.8190770030168115e+17,7907814036037923.0,-4.025164562050346e+19,8.231971513456416e+19
7,-2.3809540011841515e+23,-1.6929446104465266e+23,2.349809239007734e+22,6.905305521218174e+20,-3.169047803090549e+23,-2.570339817476428e+23,1.5777824123689554e+22,9.129330321034332e+20,-1.1902658843132068e+20,-1.6332417305042955e+23,1.6797903820349091e+21,7.907823899863142e+18,1.079112215943551e+22,9.86801118726169e+22,5.41952950559735e+20,1.3487298904465175e+20,-2.594146234649348e+21,2.6992736069883007e+22,-3.34276208957116e+23,-3.4305059616944833e+22,-2.6981280242461405e+21,-2.1085379425390726e+24,-4.238827816711352e+20,-7.347841525111071e+21,1.3056993167180979e+24,-2.3558699843574068e+22,-8.491897751632611e+22,7.678638512508221e+22,4.905700367177366e+22,2.9660501759190085e+24,-7.164812811912533e+23,1.7083285376804474e+24,-4.683542385110163e+22,-1.8724755263304688e+21,-3.263693693833268e+22,-1.638696733907596e+21,2.5565877599956637e+21,4.2310553332558626e+21,-3.709749813788102e+23,6.777948851565085e+22,1.158326859067431e+22,1.2389694049842862e+21,4.4169547932082823e+21,1.7367548684661214e+22,-6.380660590429584e+19,-2.1153660557723924e+22,-6.736321830558442e+21,7.904700184091083e+19,1.0413984090639636e+21,-1.5500483360533137e+22,5.750027084917222e+20,-1.314178159844063e+21,1.256008201514683e+21,-4.5567413395461155e+22,1.1400292931039764e+24,6.169579952779025e+21,2.7568329865359475e+17,-1.3655645394861801e+22,1.2692774096430115e+23,-2.1316864378866102e+19,3.2491736759574353e+22,2.9085101989144412e+19,1.9338469745813545e+21,-2.2341862971657738e+24,-4.149924028944643e+22,-9.97504272417116e+21,-7.94892994558236e+20,3.4419058283465786e+23,1.7720450267501184e+18,-8.618802819532761e+20,-2.1668665067411375e+22,3.273099486185951e+22,1.2747249717653758e+23,-6.764265287538177e+21,-1.7734950340731912e+20,-5.764764653416893e+18,-2.683985317006271e+19,-1.5806847421470112e+21,2.5227721173565794e+20,-1.4926548908891574e+23,3.5904804990445083e+22,-3.709064982907394e+21,2.561260606276246e+23,-1.1868776035905847e+22,9.856086822870541e+21,-7.686578094029559e+21,-5.545484935019395e+18,1.0432001768161135e+22,1.854031598431821e+24,-2.2728912860203902e+24,-9.747210574580708e+21,-1.4287299541186938e+21,2.0702857045858208e+21,-1.5047265691975752e+23,-7.057064242593862e+18,2.5530358637624546e+23,7.721132302807348e+20,1.8852689105178055e+19,-1.566050854249435e+23,1.2473225113765278e+23
8,-5.4769505409852145e+26,-3.3244663697654365e+26,-7.884137349413092e+24,-1.1028498278047885e+24,1.1534863465562316e+27,4.0421236376065496e+25,-4.564304442449263e+25,3.500510787352124e+23,1.8070776402129512e+23,-3.6999061074009215e+26,-2.766669558951664e+24,-3.2990033714447785e+22,2.897657782727554e+25,3.483700620712015e+26,-1.8905792721162234e+24,1.6002870257339606e+23,-2.15833853806246e+24,-1.0291215130794296e+26,-1.3406136382306057e+27,6.228545145625356e+25,1.3457894642436693e+25,1.4459908785595097e+27,-4.585772266463e+22,2.349202794326661e+25,-5.77494687200363e+27,-8.556073442320771e+25,1.715384606094637e+26,-4.561676505813913e+26,7.055885441159159e+25,8.276788280544976e+26,1.0752202316573418e+27,4.336875211158928e+27,1.3873841082273997e+26,2.981929822879374e+24,6.803361802834094e+24,5.862592306513553e+23,-2.1722755205573086e+24,3.3465370849097837e+25,8.730016962808073e+25,-3.0287415803919412e+26,2.5861173594527104e+25,2.418726722997059e+24,1.2296242883955409e+25,-2.300427356816239e+25,4.360580614996501e+22,-1.0179418956678531e+25,-2.3029165591144148e+25,1.9575031232606528e+23,6.602963913017877e+24,2.7264217986379885e+25,1.7520458209613063e+24,4.0392778039194895e+24,-2.5201665665733553e+24,-1.8145207366612184e+25,-1.4421838686497599e+27,1.786538499644835e+25,-1.1153369891931164e+20,3.455060075965295e+25,6.043650828950518e+25,-9.311642227529887e+22,1.320827663169348e+26,-2.6043153376739966e+22,1.1892831130648067e+25,-1.8685179989694227e+27,1.580864766623474e+25,-2.772499571264501e+24,4.3204122418960507e+24,-5.647054606367055e+26,-5.883868373209941e+21,-3.414890964271337e+22,-1.1140165170265359e+26,8.44061061055853e+24,9.2277159040479e+25,-3.965568166544984e+25,-1.840789729966794e+22,-9.408305961924131e+21,2.2798896209283816e+22,2.019758515166676e+24,2.8284730779094856e+23,-7.623165063261246e+26,2.33286553657578e+25,3.533068051535345e+24,-7.141132451553739e+25,-1.4839695758693808e+25,4.0132106489554406e+23,-3.2120589095845848e+25,1.5103121834404599e+22,3.106101755662012e+25,5.68574480278077e+27,3.443729909259537e+27,3.003780888158789e+25,-7.797373987925341e+23,7.578885049634691e+24,1.8736024439375535e+26,-1.6606986972170314e+22,1.1086512599822678e+27,1.5515296025298278e+24,1.981570539203928e+22,-5.709838873423387e+25,5.997707616863746e+26
9,-2.89732551932075e+30,6.297147415048121e+29,3.405610601688679e+28,-2.7393506840501784e+27,1.0570743139761122e+30,5.6916831565069305e+28,-3.778635098533893e+28,3.263619053074548e+26,4.4181373763008605e+26,-8.564540907841201e+29,-8.977520910970473e+27,-4.663894896590457e+25,-3.6145165953933966e+28,-8.444788339347517e+29,4.8929256846324546e+27,-6.650005689208103e+25,1.417329054370761e+27,-1.6271936908275672e+29,5.948470261875441e+30,-2.1229115510676587e+27,-4.756336178479113e+28,3.116941153117174e+30,9.097908842721267e+25,-2.2818464737017176e+28,-1.7959301735429766e+31,-2.4842115944744416e+28,-4.856035991541994e+29,-3.760884960962321e+29,2.275659909912959e+29,3.092117600209479e+30,-1.1610931229317103e+29,4.3915802758591687e+30,1.5138115254296567e+28,-6.851058149352396e+27,-9.667194911889706e+27,-1.6870900504468128e+26,-8.215463815640213e+26,1.1341862622090335e+29,-2.0102494428573427e+29,1.2581484956848714e+29,1.3728296881312188e+29,7.432579475302418e+26,-1.7088907322748137e+28,-1.147800665070775e+28,2.7600795840059557e+25,-4.55795178796562e+28,-1.025649069224716e+29,6.574141643272499e+26,3.0879743141809314e+28,3.6325730955814086e+28,-8.844302004114651e+27,1.573006990006118e+28,-1.464482998639792e+27,2.921894409604853e+28,-6.823459718002815e+28,-4.355516002829876e+28,4.222159672795643e+23,4.825056302654697e+28,-1.4841059296568526e+29,-1.5334254510494272e+26,-1.4941241009597074e+29,3.1225718370128717e+25,1.1920923233285916e+28,-5.438095302297905e+30,4.342610870312752e+28,-5.692332304553479e+27,-6.045159348830757e+27,2.5938492220837334e+30,4.26444852442988e+24,-1.612272836606118e+26,-1.3152878348642406e+29,-2.671130780146266e+28,2.73106449960815e+29,8.033648203029548e+28,-1.2467380533317986e+25,6.552529066153607e+24,2.873096966160967e+25,2.8367945920440034e+27,-9.825159983742333e+26,1.2873314781212e+30,3.1716992684304993e+28,-1.8909845564744144e+27,-1.751928299178705e+29,-7.589668570613549e+28,5.657086580426146e+26,-2.762200873146816e+28,3.492429040072335e+25,-3.068640381136544e+28,-9.710559890877353e+30,8.377900819131352e+30,-2.895951303829018e+28,-2.5022256347305207e+27,1.09536738685004e+27,2.3391787203042908e+29,-1.5292352724703857e+25,3.083962982992283e+30,-1.681103631149489e+27,-2.838358601442279e+25,-3.7050401765237177e+28,1.1148588569073663e+30
