,symbol,open,high,low,close,volume
2020-12-29,COINBASE:COMPUSD,139.55,159.14,138.11,157.17,46.3192
2020-12-30,COINBASE:COMPUSD,157.16,157.2,142.49,149.27,30.9724
2020-12-31,COINBASE:COMPUSD,149.27,155.24,140.15,145.97,26.8151
2021-01-01,COINBASE:COMPUSD,145.93,147.95,134.91,136.66,28.037
2021-01-02,COINBASE:COMPUSD,136.58,151.91,135.58,147.14,36.8451
2021-01-03,COINBASE:COMPUSD,147.12,162.34,137.76,151.21,49.7545
2021-01-04,COINBASE:COMPUSD,151.35,166.48,146.54,162.02,43.6645
2021-01-05,COINBASE:COMPUSD,162.08,187.14,159.98,184.52,62.9119
2021-01-06,COINBASE:COMPUSD,184.52,193.12,165.81,172.56,73.1998
2021-01-07,COINBASE:COMPUSD,172.78,181.85,153.06,165.73,55.2307
2021-01-08,COINBASE:COMPUSD,165.44,186.63,161.51,180.63,46.4998
2021-01-09,COINBASE:COMPUSD,180.63,209.89,165.29,194.67,88.3172
2021-01-10,COINBASE:COMPUSD,195.09,196.96,147.14,168.45,74.1481
2021-01-11,COINBASE:COMPUSD,168.75,201.63,162.25,183.61,55.1508
2021-01-12,COINBASE:COMPUSD,183.38,218.0,174.34,211.12,61.4935
2021-01-13,COINBASE:COMPUSD,211.16,225.0,200.91,214.52,38.1369
2021-01-14,COINBASE:COMPUSD,214.95,217.45,186.71,202.43,37.7467
2021-01-15,COINBASE:COMPUSD,202.64,220.0,200.03,206.85,28.3965
2021-01-16,COINBASE:COMPUSD,206.8,226.72,200.2,216.61,32.5634
2021-01-17,COINBASE:COMPUSD,216.29,238.83,207.5,225.8,33.4655
2021-01-18,COINBASE:COMPUSD,225.86,235.19,210.06,211.35,24.6302
2021-01-19,COINBASE:COMPUSD,211.5,218.28,198.64,212.98,18.1595
2021-01-20,COINBASE:COMPUSD,212.97,214.0,174.25,176.23,36.0647
2021-01-21,COINBASE:COMPUSD,176.55,209.14,165.0,199.4,32.4475
2021-01-22,COINBASE:COMPUSD,199.54,213.62,197.0,206.83,16.7442
2021-01-23,COINBASE:COMPUSD,206.82,253.0,205.48,250.53,61.4346
2021-01-24,COINBASE:COMPUSD,250.54,259.0,206.02,212.72,78.8455
2021-01-25,COINBASE:COMPUSD,212.43,242.55,205.44,238.64,60.1778
2021-01-26,COINBASE:COMPUSD,238.74,240.34,210.04,219.11,42.9339
2021-01-27,COINBASE:COMPUSD,219.11,268.75,212.64,252.36,43.0564
