,symbol,open,high,low,close,volume
2021-02-17,COINBASE:UNIUSD,21.55,22.2696,20.581,21.1637,1448.1464
2021-02-18,COINBASE:UNIUSD,21.1829,21.5363,19.36,20.0653,1734.6045
2021-02-19,COINBASE:UNIUSD,20.0648,33.0,19.5241,28.7552,11409.5158
2021-02-20,COINBASE:UNIUSD,28.747,32.119,27.8162,28.8088,4420.5665
2021-02-21,COINBASE:UNIUSD,28.823,29.1463,21.84,27.7025,4677.1849
2021-02-22,COINBASE:UNIUSD,27.675,27.7581,18.2,24.8301,6645.5759
2021-02-23,COINBASE:UNIUSD,24.8424,27.3738,23.1056,25.2638,3563.3821
2021-02-24,COINBASE:UNIUSD,25.2638,26.9439,23.1001,23.5127,1772.849
2021-02-25,COINBASE:UNIUSD,23.4899,25.2281,21.0077,23.1103,2402.0208
2021-02-26,COINBASE:UNIUSD,23.117,24.8262,22.3372,23.5813,1397.67
2021-02-27,COINBASE:UNIUSD,23.5722,24.166,20.5,22.264,2298.7487
2021-02-28,COINBASE:UNIUSD,22.2639,25.7575,22.1021,25.7131,1338.3362
2021-03-01,COINBASE:UNIUSD,25.7272,27.4579,24.5317,25.5477,2318.1985
2021-03-02,COINBASE:UNIUSD,25.5585,27.609,25.2781,25.35,1368.4574
2021-03-03,COINBASE:UNIUSD,25.3644,29.7779,24.75,28.2354,3928.3402
2021-03-04,COINBASE:UNIUSD,28.234,28.7839,25.8101,28.3046,2676.007
2021-03-05,COINBASE:UNIUSD,28.3046,29.0,27.18,28.5293,891.0269
2021-03-06,COINBASE:UNIUSD,28.5421,34.9255,28.5124,34.2736,3049.7232
2021-03-07,COINBASE:UNIUSD,34.277,34.9312,32.074,33.2371,1774.1803
2021-03-08,COINBASE:UNIUSD,33.2476,34.7733,32.3535,32.8789,1829.5605
2021-03-09,COINBASE:UNIUSD,32.8779,33.49,30.2632,30.8942,1297.6713
2021-03-10,COINBASE:UNIUSD,30.9153,31.8372,29.4914,31.0093,1134.4918
2021-03-11,COINBASE:UNIUSD,31.0262,31.9314,29.2077,30.8939,754.2492
2021-03-12,COINBASE:UNIUSD,30.9032,33.28,30.1602,32.4643,865.1129
2021-03-13,COINBASE:UNIUSD,32.4626,33.746,30.65,30.6529,584.4923
2021-03-14,COINBASE:UNIUSD,30.6733,31.5086,29.5565,29.8061,753.8022
2021-03-15,COINBASE:UNIUSD,29.8188,30.063,27.8689,30.0538,685.0515
2021-03-16,COINBASE:UNIUSD,30.0501,31.6836,29.4615,31.3152,938.0781
2021-03-17,COINBASE:UNIUSD,31.3337,31.6096,29.733,29.9991,654.238
2021-03-18,COINBASE:UNIUSD,30.0022,34.1972,29.4564,33.254,1197.5875
2021-03-19,COINBASE:UNIUSD,33.2521,35.1589,31.8666,32.0266,1141.6779
2021-03-20,COINBASE:UNIUSD,32.0512,33.3339,31.5119,32.9426,538.6891
2021-03-21,COINBASE:UNIUSD,32.9426,35.8438,31.8,32.8501,1741.4325
2021-03-22,COINBASE:UNIUSD,32.8519,36.833,30.2497,31.0053,3883.8051
2021-03-23,COINBASE:UNIUSD,31.0057,31.8885,25.6144,27.2393,2997.1209
2021-03-24,COINBASE:UNIUSD,27.2392,28.0258,25.5846,26.5198,2866.6426
2021-03-25,COINBASE:UNIUSD,26.5,29.0374,26.4772,28.9103,1241.5873
2021-03-26,COINBASE:UNIUSD,28.913,29.4936,27.812,28.1708,1042.7813
2021-03-27,COINBASE:UNIUSD,28.1849,28.9,27.3513,27.8627,678.2562
2021-03-28,COINBASE:UNIUSD,27.8714,29.49,27.5,29.0171,864.8969
2021-03-29,COINBASE:UNIUSD,29.0171,29.2893,28.1641,28.543,876.76
2021-03-30,COINBASE:UNIUSD,28.549,29.0202,26.6698,28.0773,1050.6197
2021-03-31,COINBASE:UNIUSD,28.0773,30.2719,28.0773,28.666,1002.7901
2021-04-01,COINBASE:UNIUSD,28.666,30.301,28.6,30.2174,794.2293
2021-04-02,COINBASE:UNIUSD,30.1972,32.4264,29.3504,29.376,1146.4024
2021-04-03,COINBASE:UNIUSD,29.3977,31.5001,28.9775,30.9282,607.9394
2021-04-04,COINBASE:UNIUSD,30.9399,31.2313,29.6935,30.865,630.1703
2021-04-05,COINBASE:UNIUSD,30.8684,32.3949,30.1133,31.2496,817.6104
2021-04-06,COINBASE:UNIUSD,31.2496,31.4096,27.8058,28.5546,852.6899
2021-04-07,COINBASE:UNIUSD,28.5724,30.6462,28.3265,30.206,660.0123
2021-04-08,COINBASE:UNIUSD,30.2058,30.5807,29.3125,29.5322,418.8125
