,symbol,open,high,low,close,volume
2021-05-27,BINANCE:LPTBNB,0.08416,0.0957,0.07556,0.08188,15.8056
2021-05-28,BINANCE:LPTBNB,0.08188,0.08276,0.06952,0.0755,21.566
2021-05-29,BINANCE:LPTBNB,0.0762,0.07997,0.06952,0.07044,8.6571
2021-05-30,BINANCE:LPTBNB,0.0723,0.07498,0.0667,0.0688,3.7527
2021-05-31,BINANCE:LPTBNB,0.06879,0.174,0.06623,0.0704,34.1788
2021-06-01,BINANCE:LPTBNB,0.0704,0.07862,0.06502,0.06765,2.8974
2021-06-02,BINANCE:LPTBNB,0.07026,0.08999,0.06513,0.07269,23.948
2021-06-03,BINANCE:LPTBNB,0.0728,0.07909,0.07,0.07141,178.0178
2021-06-04,BINANCE:LPTBNB,0.07211,0.0745,0.06237,0.06997,14.7918
2021-06-05,BINANCE:LPTBNB,0.06994,0.07115,0.06441,0.06508,158.1177
2021-06-06,BINANCE:LPTBNB,0.06483,0.07098,0.06296,0.06926,10.9286
2021-06-07,BINANCE:LPTBNB,0.06885,0.07624,0.06764,0.07327,12.0274
2021-06-08,BINANCE:LPTBNB,0.07328,0.07627,0.0711,0.07457,4.449
2021-06-09,BINANCE:LPTBNB,0.07439,0.07937,0.07379,0.07787,9.422
2021-06-10,BINANCE:LPTBNB,0.07751,0.07965,0.07072,0.07522,9.0735
2021-06-11,BINANCE:LPTBNB,0.0761,0.07848,0.07304,0.07525,4.5711
2021-06-12,BINANCE:LPTBNB,0.07525,0.07958,0.073,0.07413,3.4693
2021-06-13,BINANCE:LPTBNB,0.07376,0.07796,0.07208,0.07375,4.2144
2021-06-14,BINANCE:LPTBNB,0.07342,0.07437,0.0709,0.07254,6.3073
2021-06-15,BINANCE:LPTBNB,0.07254,0.07641,0.0722,0.07304,7.693
2021-06-16,BINANCE:LPTBNB,0.0729,0.0729,0.07,0.07039,1.8227
2021-06-17,BINANCE:LPTBNB,0.07001,0.0738,0.06929,0.07179,9.4905
2021-06-18,BINANCE:LPTBNB,0.07192,0.07316,0.07012,0.07288,0.9406
2021-06-19,BINANCE:LPTBNB,0.07337,0.0803,0.07218,0.07408,1.7318
2021-06-20,BINANCE:LPTBNB,0.074,0.08076,0.07113,0.0745,23.5912
2021-06-21,BINANCE:LPTBNB,0.07345,0.11832,0.07056,0.09639,19.8358
2021-06-22,BINANCE:LPTBNB,0.09729,0.12213,0.07828,0.08226,41.2449
2021-06-23,BINANCE:LPTBNB,0.08211,0.08727,0.07248,0.07544,62.527
2021-06-24,BINANCE:LPTBNB,0.07476,0.07759,0.06986,0.071,34.276
2021-06-25,BINANCE:LPTBNB,0.07054,0.07489,0.065,0.0665,72.4253
2021-06-26,BINANCE:LPTBNB,0.06601,0.07369,0.06598,0.0705,34.0913
2021-06-27,BINANCE:LPTBNB,0.06915,0.06983,0.06583,0.06721,5.03
2021-06-28,BINANCE:LPTBNB,0.06701,0.06895,0.06542,0.067,3.1634
