,mean,median,min,max
0,1.0,1.0,1.0,1.0
1,1.0113865421787265,1.0113999587154927,0.9301734914521329,1.1002525885753478
2,1.0121750055321108,1.0162541474202365,0.8826306094043342,1.1252895732053854
3,1.025707206742848,1.014774553868666,0.877494358249951,1.1663360590765148
4,1.0250460331010822,1.0253903009900203,0.848916570862029,1.1990262497972994
5,1.037567344870192,1.0395929248801643,0.8591968353539693,1.215882877532384
6,1.04429170254233,1.0441872249571271,0.8423635809687414,1.2697158053303332
7,1.039126319845906,1.0286805494037354,0.8040618613042197,1.2714793443503871
8,1.0452450723358186,1.050594381906948,0.7642195012577059,1.2588571937052266
9,1.049973614696989,1.0648890584523631,0.7346350658895399,1.2751089761534637
10,1.05287240699903,1.0582823045826104,0.6950056360222838,1.2938840926940647
11,1.0610776041184962,1.0549254264357948,0.7185750358930427,1.3553879524189676
12,1.0616579212118085,1.0677471794082714,0.7129071053790643,1.3233199378797509
13,1.0655845469282026,1.0652845122441215,0.711486661108041,1.4433785362101634
14,1.0708915701558908,1.0865815219190387,0.7190804564592205,1.425778354171829
15,1.0740467858748424,1.0659517631426239,0.7281817185534428,1.4721675182748006
16,1.075925610724418,1.0689459148802696,0.737094666861935,1.4369517346720115
17,1.0872793507318401,1.0760534937557322,0.7276660430631029,1.518522092817352
18,1.0963372937226261,1.0742627019871693,0.7250654508957617,1.5743409509442654
19,1.0967450822239093,1.0652299529768667,0.7385534011090269,1.606833902259575
20,1.10486715979047,1.0852089899881827,0.7233379295366079,1.625176698734992
21,1.1088449534724436,1.0956552184660109,0.65192716349426,1.6957830673349006
22,1.1089937519962896,1.062259662254824,0.645807033956864,1.628052035997212
23,1.1073879085683114,1.071088301835259,0.632118006167295,1.7245420950723231
24,1.1142763542069078,1.0739834268083983,0.6559143382446886,1.8189547179122165
25,1.1220220869239395,1.0955104508636935,0.6559994944391238,1.8311313401202325
26,1.1296097243300525,1.1076681058714657,0.6374767967200351,1.9465096193613813
27,1.1289010887931656,1.105279859248058,0.5730583037524714,1.8909107776463856
28,1.134088200156382,1.1267587885752648,0.5705143619348683,1.9597139124301797
29,1.1369879275723642,1.1151816852924843,0.5561590521916969,1.9533056315027553
30,1.1407708028876815,1.0990745461270803,0.5648038014799549,1.9794760661870352
31,1.1443902773957209,1.102929688650211,0.5395587527820567,2.0247635266447235
32,1.1425461680200266,1.102627228106293,0.5266711563196161,2.056230332600598
33,1.143435425365495,1.1095130868364151,0.5330267994444187,1.9839742567212308
34,1.1522113143121722,1.1221776745744483,0.5732038161987044,1.9742432325019639
35,1.160338010366632,1.13050771554345,0.5684003656513711,2.0245115749270424
36,1.171763858146465,1.13053648394314,0.518742884432622,1.9621771474642282
37,1.1795427935002925,1.143128080790615,0.5314674944149018,2.014550792719347
38,1.191368668920484,1.1480812625898076,0.5359506500755176,2.207408419377805
39,1.1962089384976187,1.1676858482507049,0.5158853343249448,2.2985419341272393
40,1.1918605081877522,1.1664135281288002,0.49410887515162805,2.2183824187984453
41,1.2011434915867252,1.143965572601152,0.48365132335518785,2.3161220851322084
42,1.213317639202135,1.1674083592127036,0.49070059856065873,2.3223721285202648
43,1.2131473012236955,1.166426640112443,0.47567225544342273,2.272225517823432
44,1.2143326476565184,1.1875312666483462,0.49035655779294157,2.38689284005635
45,1.2229843892992915,1.2055091698623386,0.4847797181793936,2.539568565573752
46,1.228296726987634,1.2016102639345427,0.48513031424685726,2.482646408961238
47,1.2407401742540716,1.2117547323518154,0.4671368243587235,2.609891061884926
48,1.2458433660575086,1.202288590264569,0.4728980602266148,2.678962186420996
49,1.2543258309496883,1.1940897165832745,0.46335948293762136,2.7311218785959426
50,1.264089490246446,1.2116744115872242,0.46936774638953505,2.610390148971077
51,1.2833240734612144,1.2563473779755001,0.48306944304077953,2.5433926883419833
52,1.290384136753353,1.2285268784358545,0.49437941089440013,2.508812727336069
53,1.298430506042375,1.2538341553623844,0.5078469925685217,2.7019728454354004
54,1.3063027981193533,1.2787530707111423,0.5574130314438592,2.5206747998647385
55,1.307071726230244,1.2552494185631542,0.5441967318729786,2.459197031353614
56,1.309256756503823,1.2839211650514564,0.5608061266870837,2.610381367034841
57,1.3280841885643175,1.3078318580878538,0.582974008058758,2.737365919947343
58,1.3320898287398864,1.299757690635202,0.5753049012648637,2.6945618347533715
59,1.3393174668676349,1.2852956046515605,0.5704807659521355,2.7156825641485742
60,1.3466314497796472,1.264958512194346,0.5599650295794877,2.7211174215710168
61,1.3588236445010677,1.26861778377554,0.5331860891057157,2.918505411961491
62,1.3657832157305823,1.2777537532347831,0.5457057177493458,2.858008712075213
63,1.3819136559628462,1.2897585392701187,0.5389943880495898,2.8032126299542166
